"Source","Waypoint ID","Waypoint Date","Waypoint Time","X","Y","Last Modified","Last Modified By","Observation Category 0","Activity type","Beach name","Bird species","CCL: curved carapace length","CCW: curved carapace width","Comments","D: the total number of dead hatchlings found inside the nest","Date","Date","Facial ID taken","H: the total number of hatched hatchlings","Habitat","Nest location","Nest position","Number of individuals","Place","Predation","Turtle species","Type of activity","Type of activity (other)","U: the total number of unhatched eggs in the nest","Observation Group"
"Patrol","15","Jun 1, 2023","8:06:45 AM","97.09006833333333","2.05575","Jun 19, 2023, 7:25:31 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Jun 1, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","1f5148716edc4e219d1362a435d648d1"
"Patrol","14","Jun 1, 2023","8:04:49 AM","97.089935","2.05603","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Jun 1, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","47c97dc2814c4b2b86d1f111acd20236"
"Patrol","13","Jun 1, 2023","8:01:23 AM","97.08945166666666","2.0563466666666668","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Jun 1, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","134627cdbeb34da98dd1f01fbdf59fed"
"Patrol","12","Jun 1, 2023","7:57:46 AM","97.08851833333334","2.0574033333333333","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Jun 1, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","62492eeeea05417a91e83f0716c280d6"
"Patrol","11","Jun 1, 2023","7:55:00 AM","97.08820333333333","2.057888333333333","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Jun 1, 2023","","","","","B: beach (between high tide and slope)","BE: between low and high tide","","","","CM: Green turtle","","","","1936d8ab44b74ef9a39367c45c016cd2"
"Patrol","10","Jun 1, 2023","7:52:48 AM","97.08775333333332","2.05849","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Jun 1, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","abb1d93ba3974dfe84c4ed27a6afc66a"
"Patrol","9","Jun 1, 2023","7:51:20 AM","97.08760166666667","2.0587683333333335","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Jun 1, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","065a1a95fca34af783bbcf1a6ae093f8"
"Patrol","8","Jun 1, 2023","7:48:25 AM","97.08738833333334","2.05912","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Jun 1, 2023","","","","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","","","9ee134b9943a4071ba7442631b2ee5bd"
"Patrol","7","Jun 1, 2023","7:44:49 AM","97.08705333333334","2.059685","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","5.0","4.0","","","Jun 1, 2023","","","76.0","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","","4.0","4dacdb520bc44a70b1dc8fc75bcd1c3f"
"Patrol","6","Jun 1, 2023","7:30:26 AM","97.08702666666667","2.059606666666667","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Bird's monitoring","","","Beach stone-curlew","","","","","","Jun 1, 2023","","","Beach","","","2.0","","","","Standing","","","d08739926b714422a2a495c0c52087e7"
"Patrol","5","Jun 1, 2023","7:22:11 AM","97.08424000000001","2.0622233333333333","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Bird's monitoring","","","Nias hill myna","","","","","","Jun 1, 2023","","","Forest","","","2.0","Tree","","","Standing","Burung beo nhm yg direkam suara nya saja.","","a87deffcfb7a4ba483dcf3fb6e2f4e80"
"Patrol","2","Jun 1, 2023","7:02:10 AM","97.08104999999999","2.0642533333333333","Jun 19, 2023, 7:25:30 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Pantai kecil","","","","","","Jun 1, 2023","","","","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","","","8c34f4cb17334404b131e8d735a39be6"
"Patrol","9","May 31, 2023","8:16:10 AM","97.091345","2.0525766666666665","Jun 19, 2023, 7:24:07 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 31, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","a6c7755b2afd47228ba789eddab7840a"
"Patrol","8","May 31, 2023","8:14:37 AM","97.09132","2.0528366666666664","Jun 19, 2023, 7:24:07 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 31, 2023","","","","","","","","","","CM: Green turtle","","","","5f7287d7f97e451f83353d266524bea8"
"Patrol","7","May 31, 2023","8:12:25 AM","97.09129999999999","2.053271666666667","Jun 19, 2023, 7:24:07 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 31, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","a30b3fffcf3c4cb18088974ebbd147ab"
"Patrol","6","May 31, 2023","8:08:55 AM","97.09114","2.053985","Jun 19, 2023, 7:24:07 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 31, 2023","","","","","","","","","","CM: Green turtle","","","","dc7ebf5aa4d54cd19f9c42c7fc1a0bf6"
"Patrol","5","May 31, 2023","8:04:08 AM","97.09073833333332","2.05491","Jun 19, 2023, 7:24:07 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 31, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","e30b35ee968748c78fea271a39f715ca"
"Patrol","4","May 31, 2023","8:00:17 AM","97.09055666666667","2.055165","Jun 19, 2023, 7:24:07 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 31, 2023","","","","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","","","49dfc9bf4e5d43f09127b0c56e7239f7"
"Patrol","3","May 31, 2023","7:50:00 AM","97.08742500000001","2.0590716666666666","Jun 19, 2023, 7:24:07 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","May 31, 2023","","","","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","","","2a2767af786d4881945ad89332eb6c48"
"Patrol","2","May 31, 2023","7:48:27 AM","97.08740166666666","2.059045","Jun 19, 2023, 7:24:07 AM","Dwi Iqbal Maulana","Bird's monitoring","","","Beach stone-curlew","","","","","","May 31, 2023","","","Beach","","","2.0","Ground","","","Vocalising, Walking/Running","","","d6e13360faca4803a987839259c249cd"
"Patrol","7","May 31, 2023","12:52:26 AM","97.09119166666666","2.05216","Jun 19, 2023, 7:23:13 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 31, 2023","","","","","T: beneath tree, shrub, forest","BE: between low and high tide","","","","CM: Green turtle","","","","f1aaae4951b945f5a753fb101ec63c33"
"Patrol","6","May 31, 2023","12:45:53 AM","97.09109833333332","2.0537783333333333","Jun 19, 2023, 7:23:13 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","May 31, 2023","","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","CM: Green turtle","","","","f72e7fa5a9ae4d85bf8cc70d50fd85ab"
"Patrol","5","May 31, 2023","12:40:45 AM","97.09110333333335","2.0540516666666666","Jun 19, 2023, 7:23:13 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","105.0","89.0","","","May 31, 2023","","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","CM: Green turtle","","","","9c53f52cbec14d2092dd9dfe82d5fae3"
"Patrol","4","May 31, 2023","12:36:17 AM","97.09084666666668","2.0544966666666666","Jun 19, 2023, 7:23:13 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","102.0","93.0","","","May 31, 2023","","","","","D: dune sand (area on top of dune)","BL: below tidal line","","","","CM: Green turtle","","","","7943a97f23924d66aa26dd12d19064c8"
"Patrol","3","May 31, 2023","12:29:09 AM","97.09004166666666","2.05581","Jun 19, 2023, 7:23:13 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","104.0","96.0","","","May 31, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","88e22a0a09a74bdcaa02931b71002c2d"
"Patrol","2","May 31, 2023","12:22:18 AM","97.08981333333334","2.0561366666666667","Jun 19, 2023, 7:23:13 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","May 31, 2023","","","","","","","","","","CM: Green turtle","","","","587b15fdb65441e6a07f109d9a0ab17f"
"Patrol","11","May 30, 2023","10:10:23 AM","97.09131666666666","2.0534233333333334","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 30, 2023","","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","CM: Green turtle","","","","84c9188866a84dcb8382f4c9fe48ac5c"
"Patrol","10","May 30, 2023","9:59:14 AM","97.09001833333332","2.0557716666666668","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 30, 2023","","","","","","","","","","CM: Green turtle","","","","7d56ca66c89d4909bb5ca57b25373a5f"
"Patrol","9","May 30, 2023","9:58:09 AM","97.08989500000001","2.0559683333333334","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 30, 2023","","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","CM: Green turtle","","","","87e445438d61464584f0d167283b56c8"
"Patrol","8","May 30, 2023","9:57:01 AM","97.08982333333333","2.0560716666666665","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 30, 2023","","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","CM: Green turtle","","","","42e6720a96004cbc99da794089618847"
"Patrol","7","May 30, 2023","9:52:34 AM","97.08879166666665","2.0571183333333334","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 30, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","add137799be44b3a866dfaa83abefb91"
"Patrol","6","May 30, 2023","9:46:29 AM","97.08751","2.058883333333333","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 30, 2023","","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","CM: Green turtle","","","","e1778bf7410e4ce1bddb2646ef2b1450"
"Patrol","5","May 30, 2023","9:43:40 AM","97.08726666666668","2.059555","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 30, 2023","","","","","","","","","","CM: Green turtle","","","","124e5eef14264b368f7ce780d7d0af83"
"Patrol","4","May 30, 2023","9:33:50 AM","97.08652166666667","2.0601350000000003","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 30, 2023","","","","","","","","","","CM: Green turtle","","","","3869cfe6160c43139d9f850d3222eea6"
"Patrol","3","May 30, 2023","9:32:52 AM","97.08648666666667","2.060166666666667","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 30, 2023","","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","CM: Green turtle","","","","282dd95e45d3427b8422414b4f428214"
"Patrol","2","May 30, 2023","9:14:05 AM","97.08259500000001","2.0636733333333335","Jun 19, 2023, 7:22:59 AM","Dwi Iqbal Maulana","Bird's monitoring","","","Nias hill myna","","","Tinggi nya sekitar 50 m","","","May 30, 2023","","","Forest","","","4.0","Tree","","","Vocalising","","","f6f0e87a6c4a4cac9bce93dbe885c173"
"Patrol","4","May 29, 2023","10:15:08 PM","97.09132666666667","2.05288","Jun 19, 2023, 7:22:44 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","105.0","94.0","","","May 29, 2023","","Left side of the head, Right side of the head, Top side of the head","","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","","","51c3b7865f714a61afd53eba0d3484a4"
"Patrol","3","May 29, 2023","9:54:35 PM","97.08763333333333","2.0587066666666667","Jun 19, 2023, 7:22:44 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","108.0","100.0","","","May 29, 2023","","","","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","","","99b1d21a816b46cd99ef1315aa481b63"
"Patrol","2","May 29, 2023","9:49:37 PM","97.08738833333334","2.0594249999999996","Jun 19, 2023, 7:22:44 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","104.0","97.0","","","May 29, 2023","","","","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","","","af3d999dcc764b448aa9fc6c1a103fe4"
"Patrol","17","May 29, 2023","8:46:21 AM","97.09131000000001","2.0526600000000004","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 29, 2023","","","","","S: front slope of dune in sand","BE: between low and high tide","","","","CM: Green turtle","","","","828c2a891b8148c893109aab7207deec"
"Patrol","16","May 29, 2023","8:44:40 AM","97.09127333333332","2.052853333333333","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 29, 2023","","","","","B: beach (between high tide and slope)","BL: below tidal line","","","","CM: Green turtle","","","","f029f029affe47cc961e94b9d2386946"
"Patrol","15","May 29, 2023","8:43:21 AM","97.09133666666666","2.0529450000000002","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 29, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","e6c0c62fc9524faa804c6c89dc0d467e"
"Patrol","14","May 29, 2023","8:39:58 AM","97.09113166666666","2.0538833333333333","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 29, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","bf731e7fe67941678590005d1ebda071"
"Patrol","13","May 29, 2023","8:37:32 AM","97.09089666666665","2.0544166666666666","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 29, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","8834ef2f2ff84dbb88265d316472bc90"
"Patrol","12","May 29, 2023","8:36:38 AM","97.09084499999999","2.054463333333333","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 29, 2023","","","","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","","","db68b33cd7ef49429d6a1cc7f9c2dc3b"
"Patrol","11","May 29, 2023","8:32:01 AM","97.09005666666665","2.05576","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 29, 2023","","","","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","","","4a729ff862b14bbf935408a7832c2f7e"
"Patrol","10","May 29, 2023","8:30:49 AM","97.09003499999999","2.05585","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 29, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","48cf51d76ba7494cb401725bc0b84e7a"
"Patrol","9","May 29, 2023","8:26:39 AM","97.08904","2.056836666666667","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 29, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","69351b0d194143adaa5bfd0d33454a78"
"Patrol","8","May 29, 2023","8:25:05 AM","97.08902833333335","2.0567466666666667","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 29, 2023","","","","","S: front slope of dune in sand","BE: between low and high tide","","","","CM: Green turtle","","","","f2b35473d6c4459b8092466e0c4dfcab"
"Patrol","7","May 29, 2023","8:20:37 AM","97.08844833333333","2.0574833333333333","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","May 29, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","d8d56c8d7cfc40ecbbef764aa77d2498"
"Patrol","6","May 29, 2023","8:18:29 AM","97.08841499999998","2.057596666666667","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 29, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","e6d20ab7370b44aaa33f548278f399e7"
"Patrol","5","May 29, 2023","8:15:30 AM","97.08794000000002","2.0581833333333335","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 29, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","8442d13c4529403eb2579b2ae41358e7"
"Patrol","4","May 29, 2023","8:13:46 AM","97.08766166666668","2.0585999999999998","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","May 29, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","5d538bc7e27841489515f8f6a6b53118"
"Patrol","3","May 29, 2023","8:09:50 AM","97.08746833333335","2.0590416666666664","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 29, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","435a241c3d71406daa584f5dffa3a172"
"Patrol","2","May 29, 2023","8:07:03 AM","97.08700333333333","2.0595416666666666","Jun 19, 2023, 7:22:38 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 29, 2023","","","","","B: beach (between high tide and slope)","BL: below tidal line","","","","CM: Green turtle","","","","590540032efb46a3ad9615dc1b85af9e"
"Patrol","8","May 28, 2023","1:25:20 PM","97.08057166666667","2.0643433333333334","Jun 19, 2023, 7:21:57 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Pantai kecil","","","","","","May 28, 2023","","","","","","","","","","CM: Green turtle","","","","b296f0d842c44d18986a6d8a5ad96233"
"Patrol","7","May 28, 2023","12:26:35 PM","97.09123666666667","2.0524566666666666","Jun 19, 2023, 7:21:57 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 28, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","683602f9346348c68cbde3c02fd39404"
"Patrol","6","May 28, 2023","12:24:49 PM","97.09129999999999","2.05278","Jun 19, 2023, 7:21:56 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 28, 2023","","","","","B: beach (between high tide and slope)","BE: between low and high tide","","","","CM: Green turtle","","","","a72912add3d64e8085c80ba43c80fb14"
"Patrol","5","May 28, 2023","12:19:31 PM","97.09048","2.0550916666666668","Jun 19, 2023, 7:21:56 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 28, 2023","","","","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","","","4f9522c43e4d4369a1b6afc51512fb0e"
"Patrol","4","May 28, 2023","12:14:23 PM","97.08864666666665","2.0572500000000002","Jun 19, 2023, 7:21:56 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 28, 2023","","","","","B: beach (between high tide and slope)","BE: between low and high tide","","","","CM: Green turtle","","","","3006f5acd889432dbe9039d24f9ccaeb"
"Patrol","3","May 28, 2023","12:08:43 PM","97.08714833333333","2.059455","Jun 19, 2023, 7:21:56 AM","Dwi Iqbal Maulana","Bird's monitoring","","","Beach stone-curlew","","","","","","May 28, 2023","","","Beach","","","2.0","Ground","","","Walking/Running","","","cab8a8382fe84d4d9cbf1bf02042ae70"
"Patrol","2","May 28, 2023","12:03:05 PM","97.08555333333334","2.060955","Jun 19, 2023, 7:21:56 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","May 28, 2023","","","","","B: beach (between high tide and slope)","BE: between low and high tide","","","","CM: Green turtle","","","","16ad5a5068a64a90b0f4a81f201467dd"
"Patrol","17","May 27, 2023","10:29:47 AM","97.09125999999999","2.052426666666667","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 27, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","9b579bf9122a486aa6da32e0bc0f0868"
"Patrol","16","May 27, 2023","10:28:03 AM","97.09134666666665","2.0527466666666667","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 27, 2023","","","","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","","","b29fd790b59b48b490057f762b366221"
"Patrol","15","May 27, 2023","10:25:56 AM","97.09133833333333","2.053175","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 27, 2023","","","","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","","","3f67fdae0ea241ba83ae8567b95ba518"
"Patrol","14","May 27, 2023","10:24:00 AM","97.09124666666666","2.0535633333333334","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 27, 2023","","","","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","","","da5cc12eb8574739816778fb9205eff9"
"Patrol","13","May 27, 2023","10:20:46 AM","97.09093833333333","2.0544083333333334","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 27, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","39a28733652f452d8078cb0350df026e"
"Patrol","12","May 27, 2023","10:19:00 AM","97.09083000000001","2.0547816666666665","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 27, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","f55b24de421b4cd5b083ab71bb54e0c2"
"Patrol","11","May 27, 2023","10:16:00 AM","97.09078333333333","2.0549766666666667","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","P: predation","Amandangan","","","","","","May 27, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","576489a3c92e457abcc51fa5b80368af"
"Patrol","10","May 27, 2023","10:12:43 AM","97.09012","2.0557433333333335","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 27, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","51979f4bd7374dc3a14c254c8ec3c511"
"Patrol","9","May 27, 2023","10:11:24 AM","97.09010333333332","2.055756666666667","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","May 27, 2023","","","","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","","","2cf76cd4a8954ddd912d0d745bedfafe"
"Patrol","8","May 27, 2023","10:09:54 AM","97.08989166666667","2.0560466666666666","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","May 27, 2023","","","","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","","","680fcfdef4f044608f3422af6c8c4558"
"Patrol","7","May 27, 2023","10:08:40 AM","97.08984000000001","2.0560716666666665","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 27, 2023","","","","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","","","5141eb0d469742d49f9a08b33ef403ce"
"Patrol","6","May 27, 2023","10:07:04 AM","97.08966833333334","2.0560916666666667","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 27, 2023","","","","","S: front slope of dune in sand","BE: between low and high tide","","","","CM: Green turtle","","","","2760a1933ea74ff9a9b8d1c4d7741a33"
"Patrol","5","May 27, 2023","10:02:36 AM","97.08873333333334","2.057205","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 27, 2023","","","","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","","","a7471ddbd7ba4df68b79a02cce4d93c7"
"Patrol","4","May 27, 2023","9:59:42 AM","97.08850833333332","2.0574333333333334","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","May 27, 2023","","","","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","","","a7a14925dfcc43fda5d3bc45197457f9"
"Patrol","3","May 27, 2023","9:55:41 AM","97.08757499999999","2.058855","Jul 4, 2023, 9:39:49 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","May 27, 2023","","","","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","","","d4ef5773d52f4bd8bdc125f3c1fc7282"
