"Source","Waypoint ID","Waypoint Date","Waypoint Time","X","Y","Last Modified","Last Modified By","Observation Category 0","Activity type","Beach name","Bird species","CCL: curved carapace length","CCW: curved carapace width","Comments","D: the total number of dead hatchlings found inside the nest","Date","Date","H: the total number of hatched hatchlings","Habitat","Nest location","Nest position","Number of individuals","Physical abnormality","Physical abnormality - comments","Place","Predation","Turtle species","Type of activity","U: the total number of unhatched eggs in the nest","Observation Group"
"Patrol","2","Mar 13, 2023","10:19:51 AM","97.08630833333333","2.0602766666666668","Jul 4, 2023, 9:19:48 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","4.0","3.0","","","Mar 13, 2023","","124.0","","T: beneath tree, shrub, forest","A: above high tide","","","Satu sarang menetas. Sisa tukik 4 ekor, ukuran pqnjang 4, lebar 3. Jumlah telur yg gagal menetas 19. Total keseluruhan telur 66","","","CM: Green turtle","","19.0","3918daae963547c6823192da92433676"
"Patrol","3","Mar 12, 2023","10:16:31 PM","97.08803000000002","2.0582083333333334","Jul 4, 2023, 9:19:27 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","103.0","93.0","","","Mar 12, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","8f2c06d328d4431fa8bcdb5fb437cca6"
"Patrol","2","Mar 12, 2023","10:10:50 PM","97.08729666666667","2.0593516666666667","Jul 4, 2023, 9:19:27 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","103.0","93.0","","","Mar 12, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","037bd6e2ae6b40a88048eb0bb92554eb"
"Patrol","9","Mar 12, 2023","8:28:00 AM","97.08983166666667","2.0560199999999997","Apr 7, 2023, 10:12:35 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 12, 2023","","","","B: beach (between high tide and slope)","BE: between low and high tide","","","","","","CM: Green turtle","","","490a494ddcc7459e9e718d77a62630fb"
"Patrol","8","Mar 12, 2023","8:25:37 AM","97.08925333333333","2.0564416666666667","Apr 7, 2023, 10:12:35 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 12, 2023","","","","B: beach (between high tide and slope)","BE: between low and high tide","","","","","","CM: Green turtle","","","65e7e8bc7a574db7be63ce5c5bab8d9c"
"Patrol","7","Mar 12, 2023","8:22:26 AM","97.08873833333334","2.0571983333333335","Apr 7, 2023, 10:12:35 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 12, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","6a8c3f3cc2de46d8bd4499e612adcfa8"
"Patrol","6","Mar 12, 2023","8:16:54 AM","97.08744666666668","2.0588166666666665","Apr 7, 2023, 10:12:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Mar 12, 2023","","","","S: front slope of dune in sand","BE: between low and high tide","","","","","","CM: Green turtle","","","4532bf0f9bc34af18e31fa26f9c3feac"
"Patrol","5","Mar 12, 2023","8:14:44 AM","97.08754499999999","2.0589333333333335","Apr 7, 2023, 10:12:35 AM","Dwi Iqbal Maulana","Sea turtle activity","P: predation","Amandangan","","","","","","Mar 12, 2023","","","","G: dune in grass","A: above high tide","","","","","Yes","CM: Green turtle","","","dcc2982edcce4aa28fbc93b659cfccc0"
"Patrol","4","Mar 12, 2023","8:12:11 AM","97.087345","2.059206666666667","Apr 7, 2023, 10:12:35 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Mar 12, 2023","","","","","A: above high tide","","","","","","","","","46f8785f3f8b4dc9a4ac7add5749967e"
"Patrol","3","Mar 12, 2023","7:47:43 AM","97.08140833333333","2.0637816666666664","Apr 7, 2023, 10:12:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Pantai kecil","","","","","","Mar 12, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","a17bfc0b46dd4d1cb3bc71e8223a429c"
"Patrol","2","Mar 12, 2023","7:38:33 AM","97.08140999999999","2.065833333333333","Apr 7, 2023, 10:12:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Pantai pelanggaran","","","","","","Mar 12, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","1a7c550f70f548a9bc3c9853d0dba2ec"
"Patrol","3","Mar 11, 2023","10:37:10 PM","97.08595166666667","2.060685","Apr 7, 2023, 10:12:24 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","103.0","93.0","","","Mar 11, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","1141371f4ba442748af4cc9b6422917c"
"Patrol","2","Mar 11, 2023","9:21:21 PM","97.08637333333333","2.0602233333333335","Apr 7, 2023, 10:12:24 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Mar 11, 2023","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","","","CM: Green turtle","","","0b5f97f382304394a77071c0ec032d53"
"Patrol","8","Mar 11, 2023","12:21:36 PM","97.09136833333332","2.0527983333333335","Apr 7, 2023, 10:12:15 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Mar 11, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","c554c0d716ae47189f2f1715c092cad3"
"Patrol","7","Mar 11, 2023","12:19:37 PM","97.091405","2.0528816666666665","Apr 7, 2023, 10:12:15 AM","Dwi Iqbal Maulana","Sea turtle activity","","Amandangan","","","","","","Mar 11, 2023","","","","","","","","","","Yes","CM: Green turtle","","","f5a65087622544db93c10f0e6b3081ed"
"Patrol","6","Mar 11, 2023","12:16:40 PM","97.09130166666667","2.053375","Apr 7, 2023, 10:12:15 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 11, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","ab3f0906ffaf4245b2fe81eb65ede173"
"Patrol","5","Mar 11, 2023","12:10:44 PM","97.09025833333332","2.0552783333333333","Apr 7, 2023, 10:12:15 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 11, 2023","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","","","CM: Green turtle","","","414e4cad3af649aeb386cadc6c835e44"
"Patrol","4","Mar 11, 2023","12:08:02 PM","97.09010666666667","2.055755","Apr 7, 2023, 10:12:15 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 11, 2023","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","","","CM: Green turtle","","","930d474eee434cbf91447aff6209a749"
"Patrol","3","Mar 11, 2023","11:58:38 AM","97.087525","2.0589016666666664","Apr 7, 2023, 10:12:15 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Mar 11, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","3e94825e9b0b4420bc66135d41d7860a"
"Patrol","2","Mar 11, 2023","11:48:49 AM","97.08746166666667","2.0591166666666667","Apr 7, 2023, 10:12:15 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Mar 11, 2023","","","","T: beneath tree, shrub, forest","BL: below tidal line","","","","","Yes","CM: Green turtle","","","6f847841bbdb493e968bfd7bc27f6acb"
"Patrol","8","Mar 10, 2023","10:59:04 AM","97.091075","2.0543133333333334","Apr 7, 2023, 10:11:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","ce52eb2cf7cf451b976bfa37fb2f5d1d"
"Patrol","7","Mar 10, 2023","10:55:43 AM","97.09090833333333","2.0547416666666667","Apr 7, 2023, 10:11:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","1326170acc7d40cebf5933474a221e83"
"Patrol","6","Mar 10, 2023","10:52:16 AM","97.09042333333333","2.0548616666666666","Apr 7, 2023, 10:11:59 AM","Dwi Iqbal Maulana","Bird's monitoring","","","other","","","Burung pantai","","","Mar 10, 2023","","Beach","","","2.0","","","Ground","","","Standing","","ef8ded7480b04d31bab2b8471ac4d06f"
"Patrol","5","Mar 10, 2023","10:49:17 AM","97.09064666666667","2.054956666666667","Apr 7, 2023, 10:11:59 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Mar 10, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","794ac48eecde462ebeabb6e27065c968"
"Patrol","4","Mar 10, 2023","10:45:01 AM","97.09047166666666","2.0554083333333333","Apr 7, 2023, 10:11:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 10, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","ce5c4b235d584bcda309282a89d1c1c8"
"Patrol","3","Mar 10, 2023","10:38:14 AM","97.08896333333333","2.0569716666666666","Apr 7, 2023, 10:11:59 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Mar 10, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","1a663e9ada9c4f47af8310f02ca92675"
"Patrol","2","Mar 10, 2023","10:29:58 AM","97.08749166666666","2.059055","Apr 7, 2023, 10:11:59 AM","Dwi Iqbal Maulana","Sea turtle activity","P: predation","Amandangan","","","","","","Mar 10, 2023","","","","G: dune in grass","A: above high tide","","","","","Yes","CM: Green turtle","","","7a52f53ad70641f2a81618112f6def24"
"Patrol","7","Mar 9, 2023","1:07:34 PM","97.09027833333333","2.05564","Mar 12, 2023, 4:19:14 PM","Adela Hemelikova","Sea turtle activity","P: predation","Amandangan","","","","","","Mar 9, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","3460c0596747499eb1a234bc6d0f9ed1"
"Patrol","4","Mar 9, 2023","12:59:02 PM","97.089505","2.0564766666666667","Mar 12, 2023, 4:19:14 PM","Adela Hemelikova","Sea turtle activity","P: predation","Amandangan","","","","","","Mar 9, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","cff49a46f4bd4013ab827d9fd1bbfc11"
"Patrol","3","Mar 9, 2023","12:41:26 PM","97.08466500000002","2.0614966666666663","Mar 12, 2023, 4:19:14 PM","Adela Hemelikova","Sea turtle activity","P: predation","Amandangan","","","","","","Mar 9, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","841dd873c3cd41d0b61b92412c4fa29d"
"Patrol","2","Mar 9, 2023","12:17:18 PM","97.08188166666666","2.06677","Mar 12, 2023, 4:19:14 PM","Adela Hemelikova","Sea turtle activity","NS: nesting but not possible to confirm","Pantai pelanggaran","","","","","","Mar 9, 2023","","","","G: dune in grass","BE: between low and high tide","","","","","","CM: Green turtle","","","b5d231bb9ca74adb993b2b29798a3d76"
